%time,field.data
1547890520352537690,41.7846679688
1547890520353852593,41.7846679688
1547890520356638589,41.7846679688
1547890520360773754,41.7846679688
1547890520362252398,41.7846679688
1547890520364768805,41.7846679688
1547890520368905691,41.7846679688
1547890520370229557,41.7846679688
1547890520372943341,41.7846679688
1547890520377064677,41.7846679688
1547890520378387700,41.7846679688
1547890520382002500,41.7846679688
1547890520385911044,41.7846679688
1547890520387567853,41.7846679688
1547890520390148058,41.7846679688
1547890520394039893,41.7846679688
1547890520395830696,41.7846679688
1547890520398196624,41.7846679688
1547890520402142882,41.7846679688
1547890520404062844,41.7846679688
1547890520406357033,41.7846679688
1547890520410317999,41.7846679688
1547890520412180187,41.7846679688
1547890520414559503,41.7846679688
1547890520418548467,41.7846679688
1547890520420420709,41.7846679688
1547890520422658719,41.7846679688
1547890520426712310,41.7846679688
1547890520428520565,41.7846679688
1547890520430860832,41.7846679688
1547890520435071404,41.7846679688
1547890520436675773,41.7846679688
1547890520439077635,41.7846679688
1547890520442919656,41.7846679688
1547890520444468120,41.7846679688
1547890520446965984,41.7846679688
1547890520451010409,41.7846679688
1547890520452573528,41.7846679688
1547890520455028084,41.7846679688
1547890520459178908,41.7846679688
1547890520460649248,41.7846679688
1547890520463320646,41.7846679688
1547890520467371478,41.7846679688
1547890520468930593,41.7846679688
1547890520471593886,41.7846679688
1547890520475562294,41.7846679688
1547890520477389170,41.7846679688
1547890520479644218,41.7846679688
1547890520483676230,41.7846679688
1547890520485311083,41.7846679688
1547890520487979300,41.7846679688
1547890520491920701,41.7846679688
1547890520493673088,41.7846679688
1547890520496177029,41.7846679688
1547890520500473489,41.7846679688
1547890520502312574,41.7846679688
1547890520504613255,41.7846679688
1547890520508693921,41.7846679688
1547890520510413713,41.7846679688
1547890520512713815,41.7846679688
1547890520516851485,41.7846679688
1547890520518804164,41.7846679688
1547890520520905609,41.7846679688
1547890520524901156,41.7846679688
1547890520526712767,41.7846679688
1547890520529029434,41.7846679688
1547890520533299987,41.7846679688
1547890520535305854,41.7846679688
1547890520537344059,41.7846679688
1547890520539344825,41.7846679688
1547890520542753915,41.7846679688
1547890520545362859,41.7846679688
1547890520547242969,41.7846679688
1547890520550244185,41.7846679688
1547890520553641311,41.7846679688
1547890520554971927,41.7846679688
1547890520557544399,41.7846679688
1547890520561849120,41.7846679688
1547890520563641810,41.7846679688
1547890520566318573,41.7846679688
1547890520569853387,41.7846679688
1547890520571330971,41.7846679688
1547890520573966069,41.7846679688
1547890520577795962,41.7846679688
1547890520579367436,41.7846679688
1547890520582997317,41.7846679688
1547890520586190354,41.7846679688
1547890520587672317,41.7846679688
1547890520590248937,41.7846679688
1547890520594373320,41.7846679688
1547890520595738513,41.7846679688
1547890520598444145,41.7846679688
1547890520602631265,41.7846679688
1547890520604152837,41.7846679688
1547890520606847565,41.7846679688
1547890520611280041,41.7846679688
1547890520613029486,41.7846679688
1547890520615433162,41.7846679688
1547890520619388169,41.7846679688
1547890520621376735,41.7846679688
1547890520623598282,41.7846679688
1547890520627788419,41.7846679688
1547890520629800835,41.7846679688
1547890520631835700,41.7846679688
1547890520635318493,41.7846679688
1547890520637434602,41.7846679688
1547890520639800659,41.7846679688
1547890520643736187,41.7846679688
1547890520645385107,41.7846679688
1547890520647823317,41.7846679688
1547890520651892626,41.7846679688
1547890520653428861,41.7846679688
1547890520656190894,41.7846679688
1547890520660154225,41.7846679688
1547890520662209019,41.7846679688
1547890520664516904,41.7846679688
1547890520668487119,41.7846679688
1547890520670476884,41.7846679688
1547890520672545518,41.7846679688
1547890520676385201,41.7846679688
1547890520678105962,41.7846679688
1547890520680721071,41.7846679688
1547890520684858585,41.7846679688
1547890520686929229,41.7846679688
1547890520688903227,41.7846679688
1547890520693014852,41.7846679688
1547890520694798128,41.7846679688
1547890520696901123,41.7846679688
1547890520700949954,41.7846679688
1547890520702706179,41.7846679688
1547890520705464227,41.7846679688
1547890520709074502,41.7846679688
1547890520711396902,41.7846679688
1547890520713719051,41.7846679688
1547890520717653660,41.7846679688
1547890520719644281,41.7846679688
1547890520721622947,41.7846679688
1547890520725763424,41.7846679688
1547890520727560628,41.7846679688
1547890520729791477,41.7846679688
1547890520733708944,41.7846679688
1547890520735837367,41.7846679688
1547890520737841657,41.7846679688
1547890520742001013,41.7846679688
1547890520743952066,41.7846679688
1547890520746032987,41.7846679688
1547890520750145421,41.7846679688
1547890520752001975,41.7846679688
1547890520754402839,41.7846679688
1547890520758389708,41.7846679688
1547890520760162804,41.7846679688
1547890520762717027,41.7846679688
1547890520766457474,41.7846679688
1547890520768222034,41.7846679688
1547890520770535044,41.7846679688
1547890520774650093,41.7846679688
1547890520776386655,41.7846679688
1547890520778901135,41.7846679688
1547890520783044008,41.7846679688
1547890520785045813,41.7846679688
1547890520787151332,41.7846679688
1547890520791320425,41.7846679688
1547890520793368063,41.7846679688
1547890520795378880,41.7846679688
1547890520799610046,41.7846679688
1547890520801437132,41.7846679688
1547890520803593833,41.7846679688
1547890520807784709,41.7846679688
1547890520809585132,41.7846679688
1547890520811608135,41.7846679688
1547890520815759430,41.7846679688
1547890520817984125,41.7846679688
1547890520819938278,41.7846679688
1547890520824060068,41.7846679688
1547890520825965825,41.7846679688
1547890520828248015,41.7846679688
1547890520832260476,41.7846679688
1547890520834287930,41.7846679688
1547890520836276329,41.7846679688
1547890520840400677,41.7846679688
1547890520842317320,41.7846679688
1547890520844402292,41.7846679688
1547890520848551206,-4.3740234375
1547890520850563013,-4.3740234375
1547890520852547239,-4.3740234375
1547890520856603536,-4.3740234375
1547890520858378806,-4.3740234375
1547890520860859350,-4.3740234375
1547890520864924409,-4.3740234375
1547890520866744397,-4.3740234375
1547890520869093039,-4.3740234375
1547890520873120619,-4.3740234375
1547890520874943581,-4.3740234375
1547890520876815509,-4.3740234375
1547890520880993239,-4.3740234375
1547890520882405868,-4.3740234375
1547890520885463406,-4.3740234375
1547890520887222753,-4.3740234375
1547890520890434466,-4.3740234375
1547890520893762287,-4.3740234375
1547890520895739643,-4.3740234375
1547890520898791472,-4.3740234375
1547890520901948703,-4.3740234375
1547890520903655001,-4.3740234375
1547890520906800350,-4.3740234375
1547890520910095894,-4.3740234375
1547890520912224771,-4.3740234375
1547890520915303194,-4.3740234375
1547890520918267584,-4.3740234375
1547890520920020356,-4.3740234375
1547890520923208519,-4.3740234375
1547890520926548906,-4.3740234375
1547890520928249908,-4.3740234375
1547890520931417297,-4.3740234375
1547890520934619597,-4.3740234375
1547890520936621176,-4.3740234375
1547890520938988136,-4.3740234375
1547890520942778089,-4.3740234375
1547890520944628876,-4.3740234375
1547890520946964046,-4.3740234375
1547890520951125974,-4.3740234375
1547890520952922414,-4.3740234375
1547890520955398028,-4.3740234375
1547890520959277456,-4.3740234375
1547890520961305026,-4.3740234375
1547890520963361878,-4.3740234375
1547890520967434577,-4.3740234375
1547890520969261503,-4.3740234375
1547890520971594195,-4.3740234375
1547890520975687171,-4.3740234375
1547890520977911554,-4.3740234375
1547890520980350773,-4.3740234375
1547890520984033257,-4.3740234375
1547890520986592427,-4.3740234375
1547890520988832247,-4.3740234375
1547890520992184459,-4.3740234375
1547890520994116852,-4.3740234375
1547890520996156454,-4.3740234375
1547890520999968593,-4.3740234375
1547890521001999569,-4.3740234375
1547890521004370452,-4.3740234375
1547890521008468242,-4.3740234375
1547890521010214870,-4.3740234375
1547890521012742867,-4.3740234375
1547890521016546809,-4.3740234375
1547890521018525415,-4.3740234375
1547890521020894586,-4.3740234375
1547890521024837795,-4.3740234375
1547890521026638055,-4.3740234375
1547890521029300495,-4.3740234375
1547890521032858672,-4.3740234375
1547890521034769121,-4.3740234375
1547890521037231384,-4.3740234375
1547890521041274809,-4.3740234375
1547890521043312051,-4.3740234375
1547890521045534403,-4.3740234375
1547890521049083576,-4.3740234375
1547890521050967692,-4.3740234375
1547890521053555286,-4.3740234375
1547890521057609583,-4.3740234375
1547890521059372962,-4.3740234375
1547890521061748151,-4.3740234375
1547890521065753755,-4.3740234375
1547890521067691630,-4.3740234375
1547890521069968908,-4.3740234375
1547890521073996536,-4.3740234375
1547890521075807373,-4.3740234375
1547890521078234539,-4.3740234375
1547890521082230789,-4.3740234375
1547890521084229841,-4.3740234375
1547890521086301835,-4.3740234375
1547890521090351027,-4.3740234375
1547890521092090008,-4.3740234375
1547890521094456266,-4.3740234375
1547890521098390502,-4.3740234375
1547890521100493469,-4.3740234375
1547890521102410333,-4.3740234375
1547890521106643214,-4.3740234375
1547890521108704572,-4.3740234375
1547890521110910011,-4.3740234375
1547890521114859165,-4.3740234375
1547890521116771757,-4.3740234375
1547890521118932770,-4.3740234375
1547890521123508001,-4.3740234375
1547890521125442909,-4.3740234375
1547890521127370897,-4.3740234375
1547890521131234629,-4.3740234375
1547890521133081698,-4.3740234375
1547890521135183196,-4.3740234375
1547890521139329484,-4.3740234375
1547890521141199870,-4.3740234375
1547890521143446262,-4.3740234375
1547890521147538022,-4.3740234375
1547890521149370813,-4.3740234375
1547890521151747062,-4.3740234375
1547890521155736629,-4.3740234375
1547890521157876957,-4.3740234375
1547890521159683317,-4.3740234375
1547890521163971252,-4.3740234375
1547890521165958978,-4.3740234375
1547890521168277411,-4.3740234375
1547890521172141118,-4.3740234375
1547890521174222088,-4.3740234375
1547890521176502556,-4.3740234375
1547890521180627194,-4.3740234375
1547890521182610982,-4.3740234375
1547890521184342109,-4.3740234375
1547890521188652198,-4.3740234375
1547890521190446923,-4.3740234375
1547890521192758727,-4.3740234375
1547890521197021633,-4.3740234375
1547890521199137122,-4.3740234375
1547890521201422054,-4.3740234375
1547890521204885536,-4.3740234375
1547890521207190684,-4.3740234375
1547890521209626123,-4.3740234375
1547890521212690308,-4.3740234375
1547890521214457002,-4.3740234375
1547890521216913328,-4.3740234375
1547890521220928369,-4.3740234375
1547890521222367074,-4.3740234375
1547890521225076911,-4.3740234375
1547890521229232058,-4.3740234375
1547890521230859162,-4.3740234375
1547890521233146755,-4.3740234375
1547890521234654007,-4.3740234375
1547890521238483680,-4.3740234375
1547890521241457346,-4.3740234375
1547890521243248640,-4.3740234375
1547890521245800151,-4.3740234375
1547890521249657571,-4.3740234375
1547890521251142287,-4.3740234375
1547890521254958455,-4.3740234375
1547890521257792432,-4.3740234375
1547890521259252644,-4.3740234375
1547890521263014591,-4.3740234375
1547890521266339719,-4.3740234375
1547890521267836794,-4.3740234375
1547890521270515860,-4.3740234375
1547890521274344915,-4.3740234375
1547890521275889475,-4.3740234375
1547890521278521283,-4.3740234375
1547890521282342363,-4.3740234375
1547890521283868498,-4.3740234375
1547890521286642131,-4.3740234375
1547890521290717280,-4.3740234375
1547890521292319614,-4.3740234375
1547890521295109832,-4.3740234375
1547890521299062236,-4.3740234375
1547890521300908135,-4.3740234375
1547890521303542070,-4.3740234375
1547890521307284155,-4.3740234375
1547890521309553353,-4.3740234375
1547890521311914367,-4.3740234375
1547890521315518953,-4.3740234375
1547890521317531411,-4.3740234375
1547890521319862543,-4.3740234375
1547890521323670169,-4.3740234375
1547890521325553529,-4.3740234375
1547890521327959942,-4.3740234375
1547890521331889265,-4.3740234375
1547890521333904623,-4.3740234375
1547890521336267112,-4.3740234375
1547890521340279119,-4.3740234375
1547890521342334374,-4.3740234375
1547890521344095859,-4.3740234375
1547890521348398373,-4.3740234375
1547890521350336774,-4.3740234375
1547890521352515187,-4.3740234375
1547890521356506860,-4.3740234375
1547890521358384222,-4.3740234375
1547890521360774606,-4.3740234375
1547890521364779729,-4.3740234375
1547890521366582033,-4.3740234375
1547890521368996665,-4.3740234375
1547890521372716121,-4.3740234375
1547890521374663612,-4.3740234375
1547890521377090778,-4.3740234375
1547890521381073588,-4.3740234375
1547890521383181160,-4.3740234375
1547890521385128912,-4.3740234375
1547890521389470403,-4.3740234375
1547890521391072488,-4.3740234375
1547890521393654075,-4.3740234375
1547890521397582900,-4.3740234375
1547890521399305829,-4.3740234375
1547890521401670614,-4.3740234375
1547890521405682873,-4.3740234375
1547890521407522848,-4.3740234375
1547890521409887951,-4.3740234375
1547890521413867690,-4.3740234375
1547890521415702451,-4.3740234375
1547890521417935016,-4.3740234375
1547890521422159352,-4.3740234375
1547890521424465856,-4.3740234375
1547890521426375210,-4.3740234375
1547890521430040596,-4.3740234375
1547890521431668466,-4.3740234375
1547890521434071616,-4.3740234375
1547890521438026245,-4.3740234375
1547890521439470367,-4.3740234375
1547890521442105042,-4.3740234375
1547890521446180922,-4.3740234375
1547890521447555793,-4.3740234375
1547890521450338015,-4.3740234375
1547890521454462188,-4.3740234375
1547890521455859406,-4.3740234375
1547890521458439460,-4.3740234375
1547890521462508031,-4.3740234375
1547890521464014818,-4.3740234375
1547890521466660151,-4.3740234375
1547890521470946875,-4.3740234375
1547890521472373014,-4.3740234375
1547890521474990732,-4.3740234375
1547890521479030059,-4.3740234375
1547890521480681361,-4.3740234375
1547890521483204868,-4.3740234375
1547890521487238148,-4.3740234375
1547890521488746291,-4.3740234375
1547890521491399657,-4.3740234375
1547890521495475107,-4.3740234375
1547890521497148177,-4.3740234375
1547890521499725908,-4.3740234375
1547890521503822570,-4.3740234375
1547890521505871021,-4.3740234375
1547890521508181500,-4.3740234375
1547890521512209309,-4.3740234375
1547890521514269644,-4.3740234375
1547890521516180571,-4.3740234375
1547890521520433329,-4.3740234375
1547890521522404885,-4.3740234375
1547890521524608290,-4.3740234375
1547890521528559857,-4.3740234375
1547890521530884039,-4.3740234375
1547890521533133597,-4.3740234375
1547890521536722880,-4.3740234375
1547890521538558858,-4.3740234375
1547890521540790764,-4.3740234375
1547890521544871007,-4.3740234375
1547890521547107305,-4.3740234375
1547890521549019178,-4.3740234375
1547890521553001001,-4.3740234375
1547890521554819564,-4.3740234375
1547890521557203715,-4.3740234375
1547890521561303751,-4.3740234375
1547890521563399365,-4.3740234375
1547890521565295509,-4.3740234375
1547890521569437281,-4.3740234375
1547890521571340312,-4.3740234375
1547890521573672171,-4.3740234375
1547890521577663666,-4.3740234375
1547890521579499172,-4.3740234375
1547890521581821216,-4.3740234375
1547890521583657426,-4.3740234375
1547890521586792770,-4.3740234375
1547890521590009966,-4.3740234375
1547890521591866122,-4.3740234375
1547890521594923657,-4.3740234375
1547890521598198241,-4.3740234375
1547890521599992596,-4.3740234375
1547890521603111905,-4.3740234375
1547890521606337025,-4.3740234375
1547890521608175436,-4.3740234375
1547890521611314611,-4.3740234375
1547890521614723132,-4.3740234375
1547890521616582639,-4.3740234375
1547890521619899103,-4.3740234375
1547890521622839470,-4.3740234375
1547890521624580669,-4.3740234375
1547890521627714775,-4.3740234375
1547890521630974963,-4.3740234375
1547890521633435134,-4.3740234375
1547890521635420452,-4.3740234375
1547890521639283408,-4.3740234375
1547890521641587460,-4.3740234375
1547890521643381398,-4.3740234375
1547890521647125746,-4.3740234375
1547890521648622511,-4.3740234375
1547890521651317192,-4.3740234375
1547890521655591073,-4.3740234375
1547890521657761256,-4.3740234375
1547890521659912873,-4.3740234375
1547890521663965763,-4.3740234375
1547890521665917243,-4.3740234375
1547890521667849701,-4.3740234375
1547890521671904713,-4.3740234375
1547890521674067326,-4.3740234375
1547890521676065117,-4.3740234375
1547890521680135519,-4.3740234375
1547890521682077667,-4.3740234375
1547890521684193198,-4.3740234375
1547890521688204364,-4.3740234375
1547890521690106395,-4.3740234375
1547890521692300215,-4.3740234375
1547890521696330874,-4.3740234375
1547890521698286486,-4.3740234375
1547890521700504123,-4.3740234375
1547890521705046015,-4.3740234375
1547890521707479503,-4.3740234375
1547890521709296457,-4.3740234375
1547890521713016197,-4.3740234375
1547890521714771016,-4.3740234375
1547890521716851808,-4.3740234375
1547890521721201169,-4.3740234375
1547890521723003749,-4.3740234375
1547890521725312446,-4.3740234375
1547890521729334691,-4.3740234375
1547890521731538542,-4.3740234375
1547890521733477978,-4.3740234375
1547890521737393451,-4.3740234375
1547890521739508606,-4.3740234375
1547890521742073463,-4.3740234375
1547890521745781888,-4.3740234375
1547890521748035481,-4.3740234375
1547890521750088900,-4.3740234375
1547890521753536214,-4.3740234375
1547890521755642075,-4.3740234375
1547890521758008298,-4.3740234375
1547890521762037943,-4.3740234375
1547890521764013755,-4.3740234375
1547890521766257863,-4.3740234375
1547890521770141617,-4.3740234375
1547890521772191227,-4.3740234375
1547890521774512840,-4.3740234375
1547890521778381619,-4.3740234375
1547890521780360388,-4.3740234375
1547890521782579766,-4.3740234375
1547890521786535834,-4.3740234375
1547890521788627695,-4.3740234375
1547890521790736771,-4.3740234375
1547890521794735576,-4.3740234375
1547890521796657208,-4.3740234375
1547890521798928120,-4.3740234375
1547890521802938877,-4.3740234375
1547890521804885385,-4.3740234375
1547890521806996017,-4.3740234375
1547890521811152856,-4.3740234375
1547890521813089995,-4.3740234375
1547890521815328585,-4.3740234375
1547890521819371749,-4.3740234375
1547890521821328314,-4.3740234375
1547890521823502077,-4.3740234375
1547890521827589008,-4.3740234375
1547890521829652917,-4.3740234375
1547890521831554859,-4.3740234375
1547890521835679551,-4.3740234375
1547890521837830671,-4.3740234375
1547890521839811373,-4.3740234375
1547890521843882083,-4.3740234375
1547890521846004643,-4.3740234375
1547890521847925644,-7.60522460938
1547890521852212596,-7.60522460938
1547890521854076419,-7.60522460938
1547890521856177930,-7.60522460938
1547890521860213410,-7.60522460938
1547890521862207987,-7.60522460938
1547890521864442242,-7.60522460938
1547890521868567685,-7.60522460938
1547890521870295751,-7.60522460938
1547890521872773003,-7.60522460938
1547890521876775344,-7.60522460938
1547890521878586526,-7.60522460938
1547890521880945661,-7.60522460938
1547890521884878830,-7.60522460938
1547890521886635360,-7.60522460938
1547890521889199680,-7.60522460938
1547890521893121868,-7.60522460938
1547890521895065607,-7.60522460938
1547890521897091301,-7.60522460938
1547890521901151948,-7.60522460938
1547890521903093637,-7.60522460938
1547890521905304001,-7.60522460938
1547890521909394146,-7.60522460938
1547890521911270780,-7.60522460938
1547890521913646577,-7.60522460938
1547890521917597152,-7.60522460938
1547890521919728917,-7.60522460938
1547890521922074787,-7.60522460938
1547890521925802995,-7.60522460938
1547890521927647427,-7.60522460938
1547890521929908958,-7.60522460938
1547890521931789592,-7.60522460938
1547890521935111688,-7.60522460938
1547890521938083881,-7.60522460938
1547890521940065077,-7.60522460938
1547890521943211089,-7.60522460938
1547890521946396915,-7.60522460938
1547890521948875636,-7.60522460938
1547890521950805551,-7.60522460938
1547890521954484713,-7.60522460938
1547890521956397942,-7.60522460938
1547890521959270852,-7.60522460938
1547890521962634213,-7.60522460938
1547890521964523263,-7.60522460938
1547890521967582632,-7.60522460938
1547890521971088447,-7.60522460938
1547890521972964595,-7.60522460938
1547890521975948781,-7.60522460938
1547890521979053610,-7.60522460938
1547890521981012702,-7.60522460938
1547890521983338774,-7.60522460938
1547890521987102637,-7.60522460938
1547890521988943817,-7.60522460938
1547890521991511566,-7.60522460938
1547890521995600326,-7.60522460938
1547890521997628125,-7.60522460938
1547890521999874986,-7.60522460938
1547890522003784079,-7.60522460938
1547890522005623400,-7.60522460938
1547890522007945497,-7.60522460938
1547890522011895413,-7.60522460938
1547890522013999696,-7.60522460938
1547890522016294004,-7.60522460938
1547890522020074170,-7.60522460938
1547890522022018937,-7.60522460938
1547890522024260246,-7.60522460938
1547890522028267926,-7.60522460938
1547890522030508245,-7.60522460938
1547890522032540823,-7.60522460938
1547890522036508253,-7.60522460938
1547890522038429761,-7.60522460938
1547890522041000358,-7.60522460938
1547890522044997974,-7.60522460938
1547890522047024416,-7.60522460938
1547890522048990175,-7.60522460938
1547890522052935905,-7.60522460938
1547890522054781251,-7.60522460938
1547890522057182267,-7.60522460938
1547890522060935895,-7.60522460938
1547890522062879713,-7.60522460938
1547890522065554896,-7.60522460938
1547890522069224429,-7.60522460938
1547890522071076444,-7.60522460938
1547890522073730682,-7.60522460938
1547890522077346961,-7.60522460938
1547890522079308948,-7.60522460938
1547890522081444918,-7.60522460938
1547890522085607378,-7.60522460938
1547890522087493909,-7.60522460938
1547890522089901371,-7.60522460938
1547890522093854101,-7.60522460938
1547890522095596445,-7.60522460938
1547890522098090198,-7.60522460938
1547890522102135353,-7.60522460938
1547890522103817421,-7.60522460938
1547890522106292523,-7.60522460938
1547890522110284461,-7.60522460938
1547890522112038896,-7.60522460938
1547890522114387396,-7.60522460938
1547890522118218910,-7.60522460938
1547890522120094875,-7.60522460938
1547890522122489360,-7.60522460938
1547890522126540024,-7.60522460938
1547890522128372014,-7.60522460938
1547890522130849531,-7.60522460938
1547890522134925567,-7.60522460938
1547890522136758737,-7.60522460938
1547890522139181016,-7.60522460938
1547890522143052673,-7.60522460938
1547890522144795930,-7.60522460938
1547890522147164967,-7.60522460938
1547890522151159144,-7.60522460938
1547890522152958536,-7.60522460938
1547890522155275936,-7.60522460938
1547890522159379559,-7.60522460938
1547890522161325913,-7.60522460938
1547890522163397422,-7.60522460938
1547890522167517120,-7.60522460938
1547890522169318461,-7.60522460938
1547890522171693444,-7.60522460938
1547890522175824157,-7.60522460938
1547890522177584860,-7.60522460938
1547890522179730814,-7.60522460938
1547890522183925918,-7.60522460938
1547890522185813467,-7.60522460938
1547890522187914372,-7.60522460938
1547890522192067827,-7.60522460938
1547890522194059296,-7.60522460938
1547890522196179923,-7.60522460938
1547890522200293801,-7.60522460938
1547890522202277918,-7.60522460938
1547890522204510896,-7.60522460938
1547890522209040262,-7.60522460938
1547890522211021337,-7.60522460938
1547890522213055094,-7.60522460938
1547890522216768984,-7.60522460938
1547890522218556703,-7.60522460938
1547890522220739557,-7.60522460938
1547890522225035988,-7.60522460938
1547890522227018712,-7.60522460938
1547890522228824368,-7.60522460938
1547890522233146955,-7.60522460938
1547890522234931686,-7.60522460938
1547890522237202892,-7.60522460938
1547890522241394228,-7.60522460938
1547890522243279056,-7.60522460938
1547890522245387181,-7.60522460938
1547890522249323351,-7.60522460938
1547890522251171859,-7.60522460938
1547890522253391832,-7.60522460938
1547890522257722975,-7.60522460938
1547890522259651455,-7.60522460938
1547890522261768375,-7.60522460938
1547890522265649348,-7.60522460938
1547890522267471118,-7.60522460938
1547890522269871675,-7.60522460938
1547890522274008107,-7.60522460938
1547890522275855531,-7.60522460938
1547890522278100239,-7.60522460938
1547890522279985817,-7.60522460938
1547890522283037975,-7.60522460938
1547890522286419241,-7.60522460938
1547890522288201791,-7.60522460938
1547890522291598042,-7.60522460938
1547890522294456785,-7.60522460938
1547890522296451292,-7.60522460938
1547890522299967916,-7.60522460938
1547890522302778688,-7.60522460938
1547890522304723551,-7.60522460938
1547890522307879442,-7.60522460938
1547890522310854069,-7.60522460938
1547890522312919196,-7.60522460938
1547890522316160611,-7.60522460938
1547890522319236592,-7.60522460938
1547890522321079017,-7.60522460938
1547890522324215973,-7.60522460938
1547890522327150275,-7.60522460938
1547890522328878540,-7.60522460938
1547890522331456073,-7.60522460938
1547890522335304488,-7.60522460938
1547890522337221588,-7.60522460938
1547890522339727701,-7.60522460938
1547890522343769948,-7.60522460938
1547890522345678910,-7.60522460938
1547890522348274568,-7.60522460938
1547890522351782409,-7.60522460938
1547890522353824986,-7.60522460938
1547890522355927431,-7.60522460938
1547890522359891054,-7.60522460938
1547890522361695836,-7.60522460938
1547890522364478063,-7.60522460938
1547890522368441877,-7.60522460938
1547890522370342317,-7.60522460938
1547890522372534107,-7.60522460938
1547890522376391107,-7.60522460938
1547890522378567527,-7.60522460938
1547890522380678999,-7.60522460938
1547890522384684725,-7.60522460938
1547890522386801317,-7.60522460938
1547890522389153898,-7.60522460938
1547890522392996637,-7.60522460938
1547890522395325876,-7.60522460938
1547890522397311038,-7.60522460938
1547890522401000325,-7.60522460938
1547890522403110668,-7.60522460938
1547890522405150313,-7.60522460938
1547890522409063869,-7.60522460938
1547890522411154218,-7.60522460938
1547890522413357042,-7.60522460938
1547890522417232308,-7.60522460938
1547890522419211401,-7.60522460938
1547890522421609564,-7.60522460938
1547890522425559872,-7.60522460938
1547890522427336718,-7.60522460938
1547890522429784956,-7.60522460938
1547890522433730541,-7.60522460938
1547890522435679850,-7.60522460938
1547890522438047393,-7.60522460938
1547890522442053679,-7.60522460938
1547890522443722730,-7.60522460938
1547890522446238744,-7.60522460938
1547890522450168248,-7.60522460938
1547890522451934755,-7.60522460938
1547890522454400867,-7.60522460938
1547890522458324973,-7.60522460938
1547890522460177264,-7.60522460938
1547890522462485294,-7.60522460938
1547890522466528243,-7.60522460938
1547890522468719514,-7.60522460938
1547890522470615716,-7.60522460938
1547890522474754766,-7.60522460938
1547890522476641462,-7.60522460938
1547890522478946870,-7.60522460938
1547890522482875264,-7.60522460938
1547890522485033439,-7.60522460938
1547890522487176290,-7.60522460938
1547890522491518627,-7.60522460938
1547890522493208529,-7.60522460938
1547890522495222912,-7.60522460938
1547890522499351735,-7.60522460938
1547890522501308347,-7.60522460938
1547890522503340713,-7.60522460938
1547890522507423379,-7.60522460938
1547890522509419784,-7.60522460938
1547890522511487614,-7.60522460938
1547890522515799367,-7.60522460938
1547890522517650976,-7.60522460938
1547890522519900163,-7.60522460938
1547890522523847873,-7.60522460938
1547890522525611938,-7.60522460938
1547890522527871339,-7.60522460938
1547890522531964357,-7.60522460938
1547890522534507799,-7.60522460938
1547890522536764392,-7.60522460938
1547890522540679962,-7.60522460938
1547890522542403656,-7.60522460938
1547890522544264175,-7.60522460938
1547890522548557110,-7.60522460938
1547890522550698349,-7.60522460938
1547890522552481079,-7.60522460938
1547890522556674532,-7.60522460938
1547890522558591936,-7.60522460938
1547890522560960364,-7.60522460938
1547890522564875915,-7.60522460938
1547890522566622211,-7.60522460938
1547890522569023371,-7.60522460938
1547890522574756069,-7.60522460938
1547890522577153846,-7.60522460938
1547890522581136426,-7.60522460938
1547890522583003713,-7.60522460938
1547890522585337254,-7.60522460938
1547890522589181132,-7.60522460938
1547890522590928979,-7.60522460938
1547890522593468587,-7.60522460938
1547890522597507768,-7.60522460938
1547890522599362590,-7.60522460938
1547890522601642710,-7.60522460938
1547890522605841542,-7.60522460938
1547890522607850551,-7.60522460938
1547890522609908028,-7.60522460938
1547890522613865599,-7.60522460938
1547890522615711834,-7.60522460938
1547890522618029835,-7.60522460938
1547890522622100261,-7.60522460938
1547890522624528026,-7.60522460938
1547890522626341612,-7.60522460938
1547890522628085908,-7.60522460938
1547890522631515193,-7.60522460938
1547890522634430149,-7.60522460938
1547890522636386230,-7.60522460938
1547890522639457444,-7.60522460938
1547890522642685914,-7.60522460938
1547890522644609966,-7.60522460938
1547890522647589354,-7.60522460938
1547890522650875652,-7.60522460938
1547890522652694335,-7.60522460938
1547890522655793825,-7.60522460938
1547890522659115331,-7.60522460938
1547890522660788567,-7.60522460938
1547890522663774679,-7.60522460938
1547890522667157496,-7.60522460938
1547890522668903629,-7.60522460938
1547890522671523823,-7.60522460938
1547890522675514157,-7.60522460938
1547890522677284758,-7.60522460938
1547890522679721265,-7.60522460938
1547890522683602373,-7.60522460938
1547890522685582931,-7.60522460938
1547890522687972495,-7.60522460938
1547890522691987480,-7.60522460938
1547890522693910605,-7.60522460938
1547890522696037402,-7.60522460938
1547890522699921518,-7.60522460938
1547890522701857686,-7.60522460938
1547890522704342820,-7.60522460938
1547890522708131545,-7.60522460938
1547890522710479887,-7.60522460938
1547890522712420772,-7.60522460938
1547890522716363800,-7.60522460938
1547890522718283886,-7.60522460938
1547890522721008537,-7.60522460938
1547890522724636180,-7.60522460938
1547890522726516687,-7.60522460938
1547890522728952683,-7.60522460938
1547890522732866433,-7.60522460938
1547890522734750365,-7.60522460938
1547890522737015266,-7.60522460938
1547890522740864098,-7.60522460938
1547890522742801651,-7.60522460938
1547890522744860889,-7.60522460938
1547890522749307084,-7.60522460938
1547890522751148394,-7.60522460938
1547890522753452909,-7.60522460938
1547890522757327547,-7.60522460938
1547890522759437032,-7.60522460938
